cnpj_14,cnpj_basico,cnpj_ordem,cnpj_dv
00000041160713,00000041,1607,13
00000059974213,00000059,9742,13
00000070639812,00000070,6398,12
00000003564712,00000003,5647,12
00000026822613,00000026,8226,13
00000038032213,00000038,0322,13
00000032540613,00000032,5406,13
00000012219913,00000012,2199,13
00000051624713,00000051,6247,13
00000036584313,00000036,5843,13
00000007316512,00000007,3165,12
00000079636412,00000079,6364,12
00000037021612,00000037,0216,12
00000029802813,00000029,8028,13
00000010873813,00000010,8738,13
00000057978513,00000057,9785,13
00000011910413,00000011,9104,13
00000029381613,00000029,3816,13
00000021456613,00000021,4566,13
00000016604613,00000016,6046,13
00000049383313,00000049,3833,13
00000092587113,00000092,5871,13
00000045846712,00000045,8467,12
00000058544713,00000058,5447,13
00000057155213,00000057,1552,13
00000013776713,00000013,7767,13
00000086666713,00000086,6667,13
00000000407112,00000000,4071,12
00000094939812,00000094,9398,12
00000081082113,00000081,0821,13
00000053280813,00000053,2808,13
00000020291412,00000020,2914,12
00000088115612,00000088,1156,12
00000050948613,00000050,9486,13
00000010728413,00000010,7284,13
00000017851413,00000017,8514,13
00000041823213,00000041,8232,13
00000059455713,00000059,4557,13
00000040926613,00000040,9266,13
00000029902312,00000029,9023,12
00000013051613,00000013,0516,13
00000021185613,00000021,1856,13
00000036297813,00000036,2978,13
00000023299513,00000023,2995,13
00000027435712,00000027,4357,12
00000038065512,00000038,0655,12
00000052105412,00000052,1054,12
00000031846213,00000031,8462,13
00000055254813,00000055,2548,13
00000001037512,00000001,0375,12
00000001194113,00000001,1941,13
00000028917713,00000028,9177,13
00000070212313,00000070,2123,13
00000019378213,00000019,3782,13
00000011069513,00000011,0695,13
00000005996112,00000005,9961,12
00000057464113,00000057,4641,13
00000046155713,00000046,1557,13
00000055053912,00000055,0539,12
00000073417713,00000073,4177,13
00000021752913,00000021,7529,13
00000058397413,00000058,3974,13
00000004568511,00000004,5685,11
00000089270512,00000089,2705,12
00000013938313,00000013,9383,13
00000043914912,00000043,9149,12
00000012609513,00000012,6095,13
00000011042113,00000011,0421,13
00000026589113,00000026,5891,13
00000010250613,00000010,2506,13
00000089292612,00000089,2926,12
00000047280511,00000047,2805,11
00000010284813,00000010,2848,13
00000082924812,00000082,9248,12
00000013248413,00000013,2484,13
00000048951213,00000048,9512,13
00000001788313,00000001,7883,13
00000000138113,00000000,1381,13
00000022690413,00000022,6904,13
00000020842313,00000020,8423,13
00000040541813,00000040,5418,13
00000060776912,00000060,7769,12
00000022224513,00000022,2245,13
00000012302313,00000012,3023,13
00000056309113,00000056,3091,13
00000027185213,00000027,1852,13
00000085077912,00000085,0779,12
00000043363413,00000043,3634,13
00000083647913,00000083,6479,13
00000003134212,00000003,1342,12
00000072096912,00000072,0969,12
00000054066313,00000054,0663,13
00000010703313,00000010,7033,13
00000038214813,00000038,2148,13
00000053401713,00000053,4017,13
00000050925613,00000050,9256,13
00000076031213,00000076,0312,13
00000076614313,00000076,6143,13
00000026020113,00000026,0201,13
00000023150812,00000023,1508,12
00000004792513,00000004,7925,13
00000001552512,00000001,5525,12
00000050958413,00000050,9584,13
00000062534212,00000062,5342,12
00000002802213,00000002,8022,13
00000026198513,00000026,1985,13
00000013463113,00000013,4631,13
00000043091213,00000043,0912,13
00000043061813,00000043,0618,13
00000039455212,00000039,4552,12
00000032438813,00000032,4388,13
00000028612613,00000028,6126,13
00000076246312,00000076,2463,12
00000011256113,00000011,2561,13
00000075526113,00000075,5261,13
00000015181713,00000015,1817,13
00000013742413,00000013,7424,13
00000048400813,00000048,4008,13
00000007740112,00000007,7401,12
00000000339612,00000000,3396,12
00000030142312,00000030,1423,12
00000048318413,00000048,3184,13
00000003907812,00000003,9078,12
00000005693813,00000005,6938,13
00000049184512,00000049,1845,12
00000033146713,00000033,1467,13
00000020605413,00000020,6054,13
00000035956713,00000035,9567,13
00000058840113,00000058,8401,13
00000020826513,00000020,8265,13
00000086959413,00000086,9594,13
00000022282613,00000022,2826,13
00000002617312,00000002,6173,12
00000083647513,00000083,6475,13
00000026982613,00000026,9826,13
00000011591113,00000011,5911,13
00000039929312,00000039,9293,12
00000010923613,00000010,9236,13
00000015025112,00000015,0251,12
00000053906313,00000053,9063,13
00000017130613,00000017,1306,13
00000003632912,00000003,6329,12
00000048861913,00000048,8619,13
00000019299813,00000019,2998,13
00000010780913,00000010,7809,13
00000057092513,00000057,0925,13
00000034853513,00000034,8535,13
00000092029412,00000092,0294,12
00000034705113,00000034,7051,13
00000005656513,00000005,6565,13
00000022928513,00000022,9285,13
00000001089213,00000001,0892,13
00000052158912,00000052,1589,12
00000027880113,00000027,8801,13
00000031165912,00000031,1659,12
00000001405413,00000001,4054,13
00000051467113,00000051,4671,13
00000014054113,00000014,0541,13
00000026574313,00000026,5743,13
00000042929313,00000042,9293,13
00000003812113,00000003,8121,13
00000052995313,00000052,9953,13
00000030689913,00000030,6899,13
00000031541813,00000031,5418,13
00000010626112,00000010,6261,12
00000062358112,00000062,3581,12
00000041562813,00000041,5628,13
00000047604513,00000047,6045,13
00000027175913,00000027,1759,13
00000025158813,00000025,1588,13
00000024221213,00000024,2212,13
00000036690713,00000036,6907,13
00000051600613,00000051,6006,13
00000092160812,00000092,1608,12
00000001560613,00000001,5606,13
00000021992913,00000021,9929,13
00000077922712,00000077,9227,12
00000093289112,00000093,2891,12
00000041920913,00000041,9209,13
00000074361112,00000074,3611,12
00000041842113,00000041,8421,13
00000008659212,00000008,6592,12
00000021233913,00000021,2339,13
00000017191213,00000017,1912,13
00000084096412,00000084,0964,12
00000011266213,00000011,2662,13
00000014809213,00000014,8092,13
00000090827212,00000090,8272,12
00000030777113,00000030,7771,13
00000052496513,00000052,4965,13
00000046968913,00000046,9689,13
00000032585812,00000032,5858,12
00000044072713,00000044,0727,13
00000051920513,00000051,9205,13
00000030614513,00000030,6145,13
00000000160912,00000000,1609,12
00000003579413,00000003,5794,13
00000052063411,00000052,0634,11
00000063257211,00000063,2572,11
00000086209212,00000086,2092,12
00000087547713,00000087,5477,13
00000039830913,00000039,8309,13
00000044053112,00000044,0531,12
00000034766113,00000034,7661,13
00000056902712,00000056,9027,12
00000074337712,00000074,3377,12
00000044018813,00000044,0188,13
00000014735913,00000014,7359,13
00000043635513,00000043,6355,13
00000038524612,00000038,5246,12
00000079850712,00000079,8507,12
00000044935713,00000044,9357,13
00000085422512,00000085,4225,12
00000039805813,00000039,8058,13
00000041634613,00000041,6346,13
00000004011312,00000004,0113,12
00000086800713,00000086,8007,13
00000048792812,00000048,7928,12
00000053832413,00000053,8324,13
00000026865913,00000026,8659,13
00000033284913,00000033,2849,13
00000078657413,00000078,6574,13
00000064210913,00000064,2109,13
00000041313412,00000041,3134,12
00000047497413,00000047,4974,13
00000076816813,00000076,8168,13
00000021362413,00000021,3624,13
00000019758813,00000019,7588,13
00000047064212,00000047,0642,12
00000002947113,00000002,9471,13
00000061090113,00000061,0901,13
00000020177113,00000020,1771,13
00000059131613,00000059,1316,13
00000042925413,00000042,9254,13
00000041302413,00000041,3024,13
00000046534213,00000046,5342,13
00000007206113,00000007,2061,13
00000071213712,00000071,2137,12
00000037811113,00000037,8111,13
00000069422212,00000069,4222,12
00000065963113,00000065,9631,13
00000088564713,00000088,5647,13
00000010535813,00000010,5358,13
00000012684713,00000012,6847,13
00000018219813,00000018,2198,13
00000013599613,00000013,5996,13
00000018144113,00000018,1441,13
00000063197212,00000063,1972,12
00000061348512,00000061,3485,12
00000057402912,00000057,4029,12
00000015339913,00000015,3399,13
00000032792912,00000032,7929,12
00000051769613,00000051,7696,13
00000054984412,00000054,9844,12
00000054757713,00000054,7577,13
00000004165212,00000004,1652,12
00000018534112,00000018,5341,12
00000059320813,00000059,3208,13
00000043109713,00000043,1097,13
00000030182513,00000030,1825,13
00000029658413,00000029,6584,13
00000012300313,00000012,3003,13
00000056905112,00000056,9051,12
00000026490112,00000026,4901,12
00000046954413,00000046,9544,13
00000003470813,00000003,4708,13
00000014861112,00000014,8611,12
00000046699312,00000046,6993,12
00000010842713,00000010,8427,13
00000089120913,00000089,1209,13
00000015718813,00000015,7188,13
00000043335213,00000043,3352,13
00000019612313,00000019,6123,13
00000028389913,00000028,3899,13
00000060201412,00000060,2014,12
00000019867413,00000019,8674,13
00000012103413,00000012,1034,13
00000019221213,00000019,2212,13
00000012733613,00000012,7336,13
00000050096912,00000050,0969,12
00000088596712,00000088,5967,12
00000054768212,00000054,7682,12
00000062460612,00000062,4606,12
00000041948113,00000041,9481,13
00000018842313,00000018,8423,13
00000001898813,00000001,8988,13
00000004266712,00000004,2667,12
00000017429713,00000017,4297,13
00000020662813,00000020,6628,13
00000076302213,00000076,3022,13
00000042465413,00000042,4654,13
00000042053512,00000042,0535,12
00000078989512,00000078,9895,12
00000038542713,00000038,5427,13
00000046024312,00000046,0243,12
00000021314613,00000021,3146,13
00000014093313,00000014,0933,13
00000053891412,00000053,8914,12
00000026335812,00000026,3358,12
00000017245813,00000017,2458,13
00000042950312,00000042,9503,12
00000022168812,00000022,1688,12
00000001221213,00000001,2212,13
00000011877213,00000011,8772,13
00000032161613,00000032,1616,13
00000000170813,00000000,1708,13
00000073056513,00000073,0565,13
00000023122413,00000023,1224,13
00000005748513,00000005,7485,13
00000017210613,00000017,2106,13
00000036125212,00000036,1252,12
00000044944613,00000044,9446,13
00000037831613,00000037,8316,13
00000071738312,00000071,7383,12
00000030110613,00000030,1106,13
00000053269613,00000053,2696,13
00000001666813,00000001,6668,13
00000051038713,00000051,0387,13
00000011113313,00000011,1133,13
00000039315813,00000039,3158,13
00000056008913,00000056,0089,13
00000058911213,00000058,9112,13
00000039329213,00000039,3292,13
00000025461913,00000025,4619,13
00000036665113,00000036,6651,13
00000003330113,00000003,3301,13
00000002889413,00000002,8894,13
00000028690913,00000028,6909,13
00000020817413,00000020,8174,13
00000075573312,00000075,5733,12
00000031157613,00000031,1576,13
00000048363413,00000048,3634,13
00000017450413,00000017,4504,13
00000018627213,00000018,6272,13
00000040743713,00000040,7437,13
00000001503313,00000001,5033,13
00000012513412,00000012,5134,12
00000017979813,00000017,9798,13
00000048025713,00000048,0257,13
00000057262213,00000057,2622,13
00000038505213,00000038,5052,13
00000035401413,00000035,4014,13
00000014232213,00000014,2322,13
00000026484513,00000026,4845,13
00000046509113,00000046,5091,13
00000086608113,00000086,6081,13
00000074847112,00000074,8471,12
00000054323813,00000054,3238,13
00000023819313,00000023,8193,13
00000070195112,00000070,1951,12
00000021580812,00000021,5808,12
00000048142913,00000048,1429,13
00000036318613,00000036,3186,13
00000022399713,00000022,3997,13
00000027739113,00000027,7391,13
00000061451713,00000061,4517,13
00000055625713,00000055,6257,13
00000059653913,00000059,6539,13
00000021191313,00000021,1913,13
00000050619413,00000050,6194,13
00000083685413,00000083,6854,13
00000057006713,00000057,0067,13
00000045813813,00000045,8138,13
00000092811912,00000092,8119,12
00000027462313,00000027,4623,13
00000039944312,00000039,9443,12
00000010525313,00000010,5253,13
00000055704713,00000055,7047,13
00000058428913,00000058,4289,13
00000047084713,00000047,0847,13
00000004353313,00000004,3533,13
00000020584813,00000020,5848,13
00000043407613,00000043,4076,13
00000040289213,00000040,2892,13
00000003480411,00000003,4804,11
00000028072813,00000028,0728,13
00000047811412,00000047,8114,12
00000032677713,00000032,6777,13
00000037325813,00000037,3258,13
00000040805813,00000040,8058,13
00000007274613,00000007,2746,13
00000061600912,00000061,6009,12
00000056466312,00000056,4663,12
00000031205512,00000031,2055,12
00000059499913,00000059,4999,13
00000047973713,00000047,9737,13
00000028562712,00000028,5627,12
00000043894813,00000043,8948,13
00000027858312,00000027,8583,12
00000045360213,00000045,3602,13
00000030554713,00000030,5547,13
00000033050213,00000033,0502,13
00000077591413,00000077,5914,13
00000041420913,00000041,4209,13
00000010471113,00000010,4711,13
00000075986612,00000075,9866,12
00000017281313,00000017,2813,13
00000027249513,00000027,2495,13
00000010594211,00000010,5942,11
00000048334512,00000048,3345,12
00000075684312,00000075,6843,12
00000036479412,00000036,4794,12
00000028233412,00000028,2334,12
00000081159913,00000081,1599,13
00000084193512,00000084,1935,12
00000005317613,00000005,3176,13
00000047962813,00000047,9628,13
00000053039613,00000053,0396,13
00000020912512,00000020,9125,12
00000073608712,00000073,6087,12
00000001848513,00000001,8485,13
00000003048613,00000003,0486,13
00000056851613,00000056,8516,13
00000016547312,00000016,5473,12
00000003831412,00000003,8314,12
00000035478713,00000035,4787,13
00000014933513,00000014,9335,13
00000012985213,00000012,9852,13
00000079469713,00000079,4697,13
00000052311513,00000052,3115,13
00000032836313,00000032,8363,13
00000045514913,00000045,5149,13
00000021622612,00000021,6226,12
00000089317713,00000089,3177,13
00000098593713,00000098,5937,13
00000043827112,00000043,8271,12
00000075027912,00000075,0279,12
00000043817113,00000043,8171,13
00000023347413,00000023,3474,13
00000050894113,00000050,8941,13
00000019843513,00000019,8435,13
00000037857212,00000037,8572,12
00000020658313,00000020,6583,13
00000061215413,00000061,2154,13
00000003656812,00000003,6568,12
00000054897413,00000054,8974,13
00000065271313,00000065,2713,13
00000012351313,00000012,3513,13
00000093355811,00000093,3558,11
00000010267613,00000010,2676,13
00000076878712,00000076,8787,12
00000053640213,00000053,6402,13
00000033295313,00000033,2953,13
00000011427313,00000011,4273,13
00000061414713,00000061,4147,13
00000001339113,00000001,3391,13
00000055154413,00000055,1544,13
00000073206212,00000073,2062,12
00000028684213,00000028,6842,13
00000016659613,00000016,6596,13
00000001593712,00000001,5937,12
00000015201113,00000015,2011,13
00000014198913,00000014,1989,13
00000017332913,00000017,3329,13
00000011676313,00000011,6763,13
00000079156612,00000079,1566,12
00000082209512,00000082,2095,12
00000037517612,00000037,5176,12
00000021642513,00000021,6425,13
00000094638613,00000094,6386,13
00000035859213,00000035,8592,13
00000005186513,00000005,1865,13
00000074080512,00000074,0805,12
00000015748213,00000015,7482,13
00000057242612,00000057,2426,12
00000075872812,00000075,8728,12
00000038848113,00000038,8481,13
00000054771712,00000054,7717,12
00000040587613,00000040,5876,13
00000066994513,00000066,9945,13
00000047603713,00000047,6037,13
00000010431513,00000010,4315,13
00000056071113,00000056,0711,13
00000081804713,00000081,8047,13
00000013072413,00000013,0724,13
00000077867312,00000077,8673,12
