Código Cliente,nome_cliente,cnae_descricao,estado_cliente,cluster,familia_principal,frequencia_mensal,nivel_frequencia,margem_pct_ponderada,nivel_margem,frete_por_m3,receita_liquida_total
1762161,RITZEL TRANSPORTES LTDA.,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",Amazonas,2,TOP TURBO,1.25,Ocasionais,0.2144719427098987,Alta,205.77464788732394,24321.13
1762146,FIBRA FORTE COMERCIAL LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Mato Grosso,2,TOP TURBO PRO,1.2222222222222223,Ocasionais,0.0861817360052914,Baixa,1189.84375,37524.54
1760077,FUNDACAO HOSPITALAR DO ESTADO DE MI,Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências,Minas Gerais,2,TECNO,1.0,Ocasionais,0.2962218024224914,Alta,675.0,1799.8
1000738,FLEXSIL SISTEMA SUL BRASILEIRO DE T,Transporte rodoviário de produtos perigosos,Rio Grande do Sul,2,LITH SM,1.0,Ocasionais,0.1465729293102892,Média,0.0,1861.94
1000476,LEDIFRAN LOGISTICA LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,2,AUTOLITH,1.3636363636363635,Ocasionais,0.1052050709879314,Baixa,568.2308233638283,217641.22
1761928,MAPE TRANSPORTES LTDA,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal",Maranhão,2,TOP TURBO,1.0,Ocasionais,0.1263958489722414,Baixa,812.8318584070796,34755.73
1842810,SADY JOSE ACADROLI,,Rio Grande do Sul,2,TOP TURBO PRO,1.3333333333333333,Ocasionais,0.1076657167992656,Baixa,942.8749999999999,66928.64
43609,RODOBELO TRANSPORTES RODOVIARIOS LT,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Mato Grosso,2,TOP TURBO PRO,1.0,Ocasionais,0.0360256687082115,Baixa,1105.5388026607538,186639.7
43398,VIACAO OSASCO LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana",São Paulo,2,TOP TURBO PRO,1.25,Ocasionais,0.1610217826327636,Média,343.4457364341085,51231.64
41934,TRANSMARONI TRANSPORTES BRASIL RODO,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,2,TOP TURBO AVANTE,1.0,Ocasionais,0.0913508218881233,Baixa,498.2586065573771,432533.93
51067,EMAL EMPRESA DE MINERACAO ARIPUANA,Extração de calcário e dolomita e beneficiamento associado,Mato Grosso,2,LITHPLUS HV,1.5454545454545454,Regulares,0.1360394424902349,Média,0.0,77849.04000000001
51033,CAMIL CACERES MINERACAO LTDA,Extração de calcário e dolomita e beneficiamento associado,Mato Grosso,2,LITHPLUS EP,1.4444444444444444,Ocasionais,0.0908762202023042,Baixa,0.0,152830.19
49313,J TOLEDO DA AMAZONIA INDUSTRIA E CO,Fabricação de motocicletas,Amazonas,2,FLUIDO DE FREIO,1.4285714285714286,Ocasionais,0.2108194583092842,Alta,281.74252275682704,193925.79
1837868,INDUSTRIA DE URNAS GAUCHA LTDA,"Fabricação de artefatos diversos de madeira, exceto móveis",Rio Grande do Sul,2,VALORA,1.25,Ocasionais,0.1356284735631412,Média,1268.033333333333,4764.56
1837240,SANCETUR - SANTA CECILIA TURISMO LT,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional",Rio de Janeiro,2,GL 5,1.5,Ocasionais,0.1739872124559906,Média,0.0,21197.19
1624186,CERVEJARIA PETROPOLIS S/A - EM RECU,Fabricação de cervejas e chopes,Minas Gerais,2,LITHPLUS EP,1.0,Ocasionais,0.0971576395731708,Baixa,535.766081871345,29471.28
1763808,ASSEMBLEIA LEGISLATIVA DO ESTADO DE,Administração pública em geral,Minas Gerais,2,VALORA,4.0,Frequentes,0.2953911250895889,Alta,546.1999999999999,4060.21
189633,ATLANTIC STAR - TRANSPORTES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",São Paulo,2,TOP TURBO PRO,1.0,Ocasionais,0.0841597351773666,Baixa,0.0,4277.58
198990,PARECIS S/A,"Fabricação de óleos vegetais em bruto, exceto óleo de milho",Mato Grosso,2,GEAR,1.25,Ocasionais,0.1320291176736356,Média,521.0,58764.31
196949,RAPIDO ARAGUAIA LTDA.,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana",Goiás,2,TRM 5 PLUS,1.0,Ocasionais,0.0738034924679607,Baixa,266.75,3335.75
196755,FAZENDA REAL LTDA,Cultivo de laranja,São Paulo,2,UNITRACTOR,1.0,Ocasionais,0.3936735634677441,Alta,325.79999999999995,7375.4
194876,IRMAOS GONCALVES COMERCIO E INDUSTR,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados",Rondônia,2,HYDRA,1.0,Ocasionais,0.1936218564667149,Alta,986.7391304347825,15964.52
194562,A J TRANSPORTES E LOCACOES LTDA,Transporte rodoviário de produtos perigosos,Goiás,2,TOP TURBO PRO,1.5555555555555556,Regulares,0.147372875577953,Média,429.5034013605442,47521.16
47051,MUNDAI TRANSPORTES URBANOS LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Bahia,2,LITHPLUS EP,1.0,Ocasionais,0.0926594839467408,Baixa,1388.5263157894735,4172.05
1839405,RETRO GOMES MAQUINAS E EQUIPAMENTOS,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",Minas Gerais,2,AUTOLITH,1.0,Ocasionais,0.1415994514466992,Média,569.0434782608695,3631.37
1838437,ACO VERDE DO BRASIL S/A,Produção de carvão vegetal - florestas plantadas,Minas Gerais,2,AUTOLITH,1.0,Ocasionais,0.011652736380487,Baixa,962.421052631579,4968.79
54451,TRANSPORTADORA MACABU LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",Rio de Janeiro,2,TRM 235.12,1.0,Ocasionais,0.103178470092574,Baixa,383.83333333333337,1046.73
53797,AUTO VIACAO 1001 LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",Rio de Janeiro,2,TOP TURBO,1.0,Ocasionais,0.138346763171746,Média,233.3958333333333,44267.1
53738,I.V.L. INDUSTRIAS VIEIRA LTDA,Fabricação de vinagres,Sergipe,2,HYDRA XP,1.4545454545454546,Ocasionais,0.1764216143477717,Média,1041.6502590673576,60416.35
1834205,NOVATEC CONSTRUCOES E EMPREENDIMENT,Construção de rodovias e ferrovias,Paraíba,2,CALCIUM GR,1.0,Ocasionais,0.1136536117563185,Baixa,834.75,869.6600000000001
1569495,JSL S.A.,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,2,TOP AUTO SINTÉTICO,1.75,Regulares,0.0850940490454879,Baixa,639.7873563218391,34518.16
1568875,AGROPECUARIA JEM LTDA,Cultivo de soja,Tocantins,2,GL 5,1.0,Ocasionais,0.1236441394221164,Baixa,708.391304347826,21072.41
1568722,MAPE TRANSPORTES LTDA,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal",Maranhão,2,TOP TURBO,1.1538461538461537,Ocasionais,0.095001332988188,Baixa,692.8014705882354,103376.76
1518328,JOSIAS O DA SILVA LTDA,"Extração de areia, cascalho ou pedregulho e beneficiamento associado",Acre,2,AUTOLITH,1.0,Ocasionais,0.0061404732317212,Baixa,1637.2872318840537,9463.44
192186,MULTIBLOCO IND. E COM. DE ARTEFATOS,Fabricação de artefatos de cimento para uso na construção,Rio de Janeiro,2,HYDRA XP,1.0,Ocasionais,0.2321514633986589,Alta,260.30357142857144,10229.27
190158,AUTO VIACAO M M SOUZA TURISMO LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",São Paulo,2,GOLD XP,3.0,Regulares,0.1719604960077205,Média,568.7115384615385,8786.96
1622461,NEXUS MANGANES S.A.,Produção de ferroligas,Minas Gerais,2,HYDRA XP,1.625,Regulares,0.1778676011648512,Média,660.2454545454544,71119.81
1618024,FAZENDA GENESIS CULTIVO DE FRUTAS E,Cultivo de frutas de lavoura permanente não especificadas anteriormente,Ceará,2,LITHPLUS EP,1.0,Ocasionais,0.1752902209216323,Média,679.5,1865.82
1659711,JSL S.A.,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Rio Grande do Sul,2,AUTOLITH,3.0,Regulares,0.0693868972334511,Baixa,1225.8338762214985,53859.16
1657796,M S TRANSPORTES E LOCACAO LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Ceará,2,TOP TURBO AVANTE,1.3,Ocasionais,0.1398659159321304,Média,388.74561403508767,51672.06
51081,MINERACAO ITAIPU INDUSTRIA E COMERC,Extração de outros minerais não-metálicos não especificados anteriormente,Mato Grosso,2,GEAR,1.3636363636363635,Ocasionais,0.0992896864900372,Baixa,0.0,130799.99
51076,EMAL EMPRESA DE MINERACAO ARIPUANA,Extração de calcário e dolomita e beneficiamento associado,Mato Grosso,2,GEAR,1.5,Ocasionais,0.1161925647380295,Baixa,0.0,113653.83
56914,VIX LOGISTICA S/A,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional",Bahia,2,TRM 4,1.0,Ocasionais,0.1284772943256595,Baixa,1374.8412698412699,22255.45
56580,GRENDENE S A,Fabricação de calçados de material sintético,Ceará,2,BETUMEN,1.0,Ocasionais,0.1483541456786074,Média,993.1999999999999,2134.15
1835373,"ARMAC LOCACAO, LOGISTICA E SERVICOS","Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Bahia,2,TOP TURBO,2.2857142857142856,Regulares,0.1916998588873649,Alta,525.7384044526901,93003.72
1835273,PEDRICAL MINERACAO SPE LTDA,Extração de calcário e dolomita e beneficiamento associado,Mato Grosso,2,LITHPLUS EP,1.0,Ocasionais,0.0870439581190575,Baixa,684.4666666666668,10432.43
1832798,VALLE SUL CONSTRUTORA E MINERADORA,Construção de rodovias e ferrovias,Rio de Janeiro,2,TOP TURBO,4.0,Frequentes,0.0964704447621326,Baixa,323.7288135593221,23943.81
1831786,CONSORCIO MINA FABRICA,Serviços de preparação do terreno não especificados anteriormente,Minas Gerais,2,TRM 5 PLUS,1.5,Ocasionais,0.1676960479249952,Média,652.05,12549.61
186774,MINERAL DO BRASIL LTDA,Extração de minério de ferro,Minas Gerais,2,ATF,1.5,Ocasionais,0.1364826866223183,Média,615.7031802120141,149486.13999999998
1765070,OURO SAFRA INDUSTRIA E COMERCIO LTD,Comércio atacadista de cereais e leguminosas beneficiados,Minas Gerais,2,GEAR,1.0,Ocasionais,0.208714804389494,Alta,575.4971910112359,60326.77
1764974,KORETECH EMBALAGENS DA AMAZONIA LTD,Fabricação de embalagens de material plástico,Amazonas,2,HYDRA XP,1.0,Ocasionais,0.2289973612001808,Alta,303.5,1902.38
1764881,PEDREIRA SHALON LTDA,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,Mato Grosso,2,GEAR,1.2142857142857142,Ocasionais,0.128056053613149,Baixa,1595.927370544721,260573.39
1684291,VM TRANSPORTES LTDA,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional",Paraná,2,ATF HD,1.0,Ocasionais,0.0635716120966182,Baixa,0.0,3775.27
1684281,VIACAO ATALAIA LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Sergipe,2,TOP TURBO,1.0,Ocasionais,0.0847114702053242,Baixa,1027.0961538461538,10438.61
1570198,BRASMEG TRANSPORTES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,2,TOP TURBO,1.0,Ocasionais,0.2436038684392638,Alta,525.4468085106382,15620.77
1834411,COSAMPA ENERGIA LTDA,Manutenção de redes de distribuição de energia elétrica,Ceará,2,TOP TURBO,1.0,Ocasionais,0.1533516145692432,Média,419.67597765363126,40661.0
1834335,D ' LOC MAQUINAS FERRAMENTAS E ASSI,Comércio varejista de ferragens e ferramentas,Mato Grosso,2,HYDRA,1.2857142857142858,Ocasionais,0.1332612389495231,Média,1238.11583011583,42897.47
55716,VIX LOGISTICA S/A,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Espírito Santo,2,SUPERA,1.4210526315789473,Ocasionais,0.0919459783288894,Baixa,482.7897934386391,256942.07
1611792,DIA LOG TRANSPORTADORA E LOGISTICA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Pernambuco,2,AVANTE,1.0,Ocasionais,0.1034736138944555,Baixa,0.0,1796.4
1608980,JB TRANSPORTES DE CARGAS LTDA,Transporte rodoviário de produtos perigosos,Amazonas,2,LITHPLUS EP,1.0,Ocasionais,0.1647914923528097,Média,272.6578947368421,15620.77
1831726,VISAC ESTEIO SPE S.A,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Rio Grande do Sul,2,TOP TURBO AVANTE,1.0,Ocasionais,0.191948989874754,Alta,520.4,8335.6
59421,ADEMIR COMERCIO DE VEICULOS E TRANS,Transporte rodoviário de produtos perigosos,São Paulo,2,TOP TURBO AVANTE,1.2142857142857142,Ocasionais,0.0425232411507668,Baixa,500.49929278642145,112526.7
59216,TRANSPORTADORA PRIMO LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Paraná,2,TOP TURBO PRO,2.0,Regulares,0.0269137814839694,Baixa,521.3913043478261,9214.61
58497,JUNQUEIRA COMPRESSORES E MAQUINAS L,"Fabricação de compressores para uso industrial, peças e acessórios",Minas Gerais,2,COMPSOR AC,1.6666666666666667,Regulares,0.1414860537097668,Média,598.0111111111112,13973.25
1834206,"ARMAC LOCACAO, LOGISTICA E SERVICOS","Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Mato Grosso,2,TOP TURBO,2.5,Regulares,0.1828218929120648,Alta,1194.9083333333333,20028.4
61182,EMPRESA SAO FRANCISCO LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Alagoas,2,LITHPLUS EP,1.0,Ocasionais,0.2491103053319526,Alta,1173.0390334572492,126138.78
61160,ENSCON VIACAO LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Minas Gerais,2,TRM 235.12,1.0,Ocasionais,0.2352122884129804,Alta,547.3,3421.76
183547,VLT - VIEIRA LOGISTICA E TRANSPORTE,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Sergipe,2,TRM 5,1.9259259259259258,Regulares,0.1651714283404112,Média,1015.6638830897704,244879.58
182829,SOLOS INDUSTRIA E COMERCIO DE FERTI,Fabricação de adubos e fertilizantes organo-minerais,Mato Grosso do Sul,2,LITHPLUS EP,1.0,Ocasionais,0.1459325239075252,Média,480.46724890829694,111752.47
189096,"NSG TRANSPORTES, SERVICOS E CONSTRU","Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Ceará,2,LITHPLUS EP,1.1333333333333333,Ocasionais,0.1464054364129761,Média,400.4267515923567,87563.62
188086,BRASMIX ENGENHARIA DE CONCRETO LTDA,Preparação de massa de concreto e argamassa para construção,Goiás,2,TOP TURBO,2.0,Regulares,0.2093747796259563,Alta,801.3214285714286,5530.370000000001
188005,SUPLEMENTO NUTRICAO ANIMAL LTDA,Fabricação de alimentos para animais,Goiás,2,TOP TURBO,1.2727272727272727,Ocasionais,0.1977428770746866,Alta,211.98091603053433,40552.51
1833741,JOLAZ TRANSPORTES E LOGISTICA LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,2,GOLD XP,1.75,Regulares,0.1814190428600344,Alta,326.59016393442624,12647.68
1833343,SACS CONSTRUCAO E MONTAGEM LTDA,"Construção de redes de transportes por dutos, exceto para água e esgoto",Pará,2,TOP TURBO,2.25,Regulares,0.1788808392183428,Média,680.2746268656716,52875.87
177911,CAPITAL TRANSPORTES DE PASSAGEIROS,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Sergipe,2,LITHPLUS EP,1.0,Ocasionais,0.0944055944055944,Baixa,1011.3684210526316,4004.0
177906,DOSANKO FRUTAS TROPICAIS LTDA,Cultivo de banana,Minas Gerais,2,HYDRA,1.0,Ocasionais,0.0597271969440195,Baixa,1171.3939393939393,10916.3
177492,EMPRESA DE TRANSPORTES RODOJACTO LT,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,2,LITHPLUS HV,1.0909090909090908,Ocasionais,0.166312787709836,Média,514.4647519582245,78473.16
176750,COL - CENTRO OESTE LOGISTICA LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,2,AUTOLITH,1.0,Ocasionais,0.1544237119345878,Média,313.0,6105.28
175670,SINOBRAS FLORESTAL LTDA.,Produção de carvão vegetal - florestas plantadas,Tocantins,2,LITHPLUS EP,1.0,Ocasionais,0.1313339851972202,Média,784.7894736842106,7435.09
175602,SOLUCAO ASSESSORIA EM LOGISTICA E T,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,2,TOP TURBO,1.0,Ocasionais,0.1427366466417471,Média,547.1789215686274,134740.45
1766955,CONSORCIO FTS (LINHA LESTE),Construção de estações e redes de distribuição de energia elétrica,Ceará,2,LITHPLUS EP,1.0,Ocasionais,0.1569999114931111,Média,393.15384615384613,40674.8
1766940,COMBER LOGISTICA LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Mato Grosso,2,HYDRA,1.4444444444444444,Ocasionais,0.0945689665809148,Baixa,1424.0666666666668,212341.54
1766920,R E D MINERACAO E CONSTRUCAO LTDA,Obras de terraplenagem,Minas Gerais,2,ATF HD,1.0,Ocasionais,0.1087984445534617,Baixa,0.0,11109.35
186368,COMANDO DIESEL TRANSPORTE E LOGISTI,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Pará,2,TOP TURBO PRO,1.6363636363636365,Regulares,0.0783690012647645,Baixa,1637.2872318840537,414211.48
60916,MARTINS RENT A CAR LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Amazonas,2,GOLD,1.0,Ocasionais,0.1625696711871054,Média,261.25,11678.07
60756,TIC TRANSPORTES LTDA,Transporte rodoviário de produtos perigosos,Paraná,2,LITHPLUS,1.0714285714285714,Ocasionais,0.0907437922029129,Baixa,0.0,166513.98
60717,CATTO COMERCIO E TRANSPORTES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Goiás,2,AUTOLITH,2.5,Regulares,0.1191320942696813,Baixa,544.2461538461538,31838.02
60587,CONSTRUCAP CCPS ENGENHARIA E COMERC,Construção de edifícios,São Paulo,2,LITHPLUS EP,1.0,Ocasionais,0.0710235576079967,Baixa,544.6315789473684,11974.9
60335,TRANSCOL TRANSPORTES E LOGISTICA LT,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Goiás,2,LITHPLUS EP,2.0,Regulares,0.1360899348992562,Média,794.5952380952381,6466.9
1612757,"LACERDA E LACERDA COMERCIO, DISTRIB","Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios",Pernambuco,2,TOP TURBO PRO,1.0,Ocasionais,0.1439358647867105,Média,585.9333333333333,11591.76
1831531,"TB SERVICOS, TRANSP., LIMP., GER.E",Locação de automóveis sem condutor,São Paulo,2,HYDRA,1.0,Ocasionais,0.1609635299414678,Média,281.01,17768.0
